date,open,high,low,close,volume,BVPS cơ bản,EPS 4 quý,P/E cơ bản,ROAA,ROEA,ROS,Current_Assets,Current_Liabilities,Total_Liabilities,Equity,Total_Assets
2016-04-11,7990.0,7990.0,7720.0,7860.0,76080,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-12,7860.0,7890.0,7720.0,7820.0,169320,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-13,7920.0,7920.0,7610.0,7680.0,182650,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-14,7580.0,7750.0,7550.0,7720.0,264650,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-15,7750.0,7860.0,7650.0,7790.0,143520,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-19,7650.0,7680.0,7370.0,7370.0,307750,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-20,7370.0,7370.0,7100.0,7130.0,248410,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-21,7130.0,7300.0,7130.0,7240.0,141000,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-22,7240.0,7410.0,7200.0,7270.0,90550,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-25,7240.0,7270.0,7130.0,7270.0,82240,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-26,7240.0,7510.0,7200.0,7410.0,119510,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-27,7370.0,7890.0,7340.0,7610.0,191510,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-28,7480.0,7790.0,7480.0,7650.0,75270,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-04-29,7680.0,7680.0,7480.0,7610.0,25380,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-04,7510.0,7790.0,7440.0,7750.0,163090,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-05,7750.0,7790.0,7680.0,7750.0,87280,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-06,7720.0,7750.0,7580.0,7720.0,178990,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-09,7750.0,7750.0,7610.0,7650.0,130630,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-10,7610.0,7720.0,7550.0,7720.0,101720,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-11,7860.0,7920.0,7790.0,7890.0,212920,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-12,7890.0,8200.0,7890.0,8060.000000000001,222890,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-13,8029.999999999999,8340.0,8029.999999999999,8200.0,228730,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-16,8130.000000000001,8370.0,8100.0,8230.0,118450,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-17,8270.0,8300.0,8200.0,8300.0,124600,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-18,8270.0,8720.0,8270.0,8480.0,104450,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-19,8480.0,8840.0,8480.0,8620.0,99620,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-20,8800.0,8940.0,8690.0,8800.0,171810,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-23,8800.0,9160.0,8800.0,8910.0,164020,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-24,9120.0,9120.0,8300.0,8580.0,816600,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-25,8580.0,8690.0,8370.0,8400.0,108730,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-26,8370.0,8550.0,8370.0,8440.0,79750,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-27,8370.0,8690.0,8330.0,8550.0,109980,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-30,8550.0,8620.0,8480.0,8510.0,99610,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-05-31,8620.0,9090.0,8620.0,9090.0,528700,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-01,9090.0,9160.0,8870.0,8940.0,172250,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-02,8980.0,9300.0,8980.0,9050.0,250520,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-03,9050.0,9340.0,9010.0,9230.0,294320,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-06,9230.0,9300.0,9090.0,9120.0,244010,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-07,9090.0,9480.0,9090.0,9480.0,242480,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-08,9520.0,10060.0,9520.0,9950.0,241890,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-09,10020.0,10060.0,9840.0,10060.0,190460,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-10,9980.0,10560.0,9980.0,10310.0,204960,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-13,10130.0,10340.0,9980.0,10060.0,176040,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-14,10060.0,10520.0,9910.0,10520.0,193470,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-15,10850.0,11240.0,10600.0,11240.0,248420,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-16,11600.0,11600.0,11060.0,11060.0,299560,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-17,11060.0,11560.0,11060.0,11310.0,361660,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-20,11490.0,11820.0,11310.0,11820.0,167470,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-21,11670.0,12360.0,11670.0,12210.0,260680,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-22,12210.0,12360.0,11960.0,12180.0,262780,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-23,12320.0,12530.0,12210.0,12500.0,198870,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-24,12280.0,12430.0,11640.0,12140.0,565180,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-27,11960.0,12140.0,11350.0,11920.0,191560,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-28,11920.0,11920.0,11670.0,11710.0,148220,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-29,11920.0,12210.0,11850.0,12140.0,213940,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-06-30,12320.0,12890.0,12140.0,12460.0,252630,18160.0,3561.0,6.04,0.62,1.33,6.92,539152,336211,347873,278301,626174
2016-07-01,12750.0,12820.0,12460.0,12680.0,667090,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-04,12820.0,12860.0,12500.0,12640.0,200710,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-05,12570.0,12570.0,12140.0,12360.0,199290,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-06,11960.0,12250.0,11960.0,12140.0,146380,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-07,12210.0,12210.0,11740.0,12000.0,506940,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-08,12000.0,12320.0,12000.0,12280.0,365410,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-11,12280.0,12390.0,11530.0,11850.0,239730,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-12,11960.0,12100.0,11670.0,12100.0,94230,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-13,12100.0,12250.0,12100.0,12100.0,176120,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-14,12100.0,12430.0,12030.0,12030.0,278290,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-15,12030.0,12030.0,11490.0,11670.0,261290,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-18,11560.0,11640.0,10990.0,10990.0,346430,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-19,10810.0,10990.0,10560.0,10560.0,322620,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-20,10450.0,10770.0,10450.0,10700.0,43890,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-21,10600.0,10740.0,10450.0,10520.0,76670,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-22,10450.0,10490.0,9910.0,10270.0,168940,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-25,10160.0,10770.0,10160.0,10560.0,84120,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-26,10740.0,10740.0,10340.0,10670.0,64860,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-27,10670.0,10670.0,10420.0,10420.0,47780,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-28,10450.0,10490.0,10160.0,10160.0,60320,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-07-29,10380.0,10630.0,10270.0,10420.0,41340,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-01,10420.0,10420.0,10310.0,10340.0,15600,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-02,10240.0,10310.0,10090.0,10160.0,27630,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-03,10160.0,10310.0,10160.0,10160.0,38790,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-04,10490.0,10490.0,10200.0,10200.0,24820,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-05,10130.0,10240.0,9950.0,10240.0,63810,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-08,9630.0,10310.0,9630.0,10240.0,24120,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-09,10310.0,10490.0,10240.0,10490.0,39350,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-10,10770.0,10770.0,10450.0,10490.0,100160,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-11,10490.0,10850.0,10420.0,10810.0,132960,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-12,10810.0,10950.0,10600.0,10630.0,143150,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-15,10740.0,10770.0,10630.0,10670.0,68730,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-16,10700.0,11390.0,10670.0,10880.0,194490,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-17,10950.0,11490.0,10950.0,11390.0,243090,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-18,11490.0,11920.0,11460.0,11670.0,162170,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-19,11490.0,11740.0,11420.0,11490.0,145850,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-22,11490.0,11490.0,10700.0,11130.0,74910,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-23,11030.0,11130.0,10770.0,11130.0,101150,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-24,10950.0,11060.0,10810.0,10810.0,132050,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-25,10560.0,11160.0,10560.0,10820.0,29760,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-26,10820.0,11120.0,10650.0,10780.0,60960,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-29,10780.0,10780.0,10090.0,10090.0,119150,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-30,10090.0,10300.0,10090.0,10210.0,53070,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-08-31,10260.0,10300.0,10090.0,10090.0,42970,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-01,10210.0,10210.0,9700.0,9960.0,97620,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-05,10300.0,10300.0,9780.0,9910.0,70580,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-06,9830.0,10000.0,9740.0,9740.0,43840,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-07,9830.0,9830.0,9270.0,9270.0,178910,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-08,9140.0,9780.0,9140.0,9350.0,161390,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-09,9480.0,9740.0,9480.0,9740.0,75220,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-12,9700.0,9740.0,9370.0,9440.0,14360,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-13,9460.0,9610.0,9420.0,9480.0,59510,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-14,9630.0,9910.0,9630.0,9870.0,116600,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-15,10040.0,10300.0,9910.0,10110.0,52250,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-16,10130.0,10210.0,9910.0,10090.0,46720,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-19,9740.0,10040.0,9740.0,9780.0,54330,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-20,9700.0,9870.0,9610.0,9780.0,31250,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-21,9830.0,9870.0,9700.0,9700.0,77880,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-22,9700.0,9780.0,9570.0,9740.0,118130,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-23,9740.0,10000.0,9740.0,9830.0,53030,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-26,9830.0,9890.0,9650.0,9760.0,58730,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-27,9870.0,9890.0,9680.0,9720.0,47590,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-28,9720.0,10090.0,9700.0,10090.0,63830,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-29,10000.0,10170.0,10000.0,10090.0,33430,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-09-30,10130.0,10130.0,9740.0,9830.0,38870,19816.0,3995.0,8.69,2.63,6.0,10.28,612312,387636,400225,303645,703870
2016-10-03,9780.0,9870.0,9650.0,9650.0,22970,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-04,9310.0,9570.0,9270.0,9270.0,165980,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-05,9270.0,9700.0,9050.0,9610.0,80910,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-06,9460.0,9680.0,9460.0,9530.0,29190,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-07,9570.0,9680.0,9160.0,9440.0,70260,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-10,8880.0,9480.0,8880.0,9310.0,58680,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-11,9350.0,9350.0,9140.0,9180.0,111940,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-12,9250.0,9420.0,9220.0,9250.0,46190,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-13,9250.0,9400.0,9250.0,9270.0,32400,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-14,9350.0,9350.0,9270.0,9270.0,23930,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-17,9270.0,9400.0,9270.0,9330.0,73810,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-18,9350.0,9440.0,9350.0,9440.0,12640,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-19,9480.0,9480.0,9310.0,9400.0,43850,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-20,9310.0,9440.0,9270.0,9330.0,42390,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-21,9270.0,9370.0,9270.0,9370.0,45740,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-24,9290.0,9310.0,9250.0,9270.0,53510,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-25,9270.0,9310.0,9220.0,9220.0,46800,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-26,9270.0,9310.0,9220.0,9270.0,31740,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-27,9270.0,9480.0,9270.0,9290.0,7990,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-28,9270.0,9480.0,9270.0,9480.0,30880,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-10-31,9700.0,9980.0,9700.0,9980.0,125460,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-01,10190.0,10190.0,9870.0,9910.0,41830,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-02,9960.0,9960.0,9780.0,9830.0,24170,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-03,9830.0,9830.0,9480.0,9530.0,39210,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-04,9350.0,9530.0,9310.0,9310.0,45950,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-07,9440.0,9440.0,9290.0,9330.0,35760,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-08,9330.0,9400.0,9310.0,9350.0,32100,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-09,9050.0,9480.0,9050.0,9220.0,49530,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-10,9220.0,9480.0,9220.0,9480.0,60950,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-11,9480.0,9910.0,9480.0,9780.0,41580,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-14,9910.0,9910.0,9700.0,9740.0,11000,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-15,9480.0,9830.0,9480.0,9530.0,8050,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-16,9780.0,9780.0,9310.0,9350.0,30800,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-17,9480.0,9480.0,9310.0,9310.0,25710,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-18,9310.0,9440.0,9220.0,9350.0,52800,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-21,9350.0,9530.0,9310.0,9480.0,9070,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-22,9530.0,9530.0,9310.0,9350.0,29370,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-23,9270.0,9440.0,9270.0,9270.0,45640,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-24,9270.0,9400.0,9270.0,9400.0,29770,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-25,9270.0,9440.0,9220.0,9220.0,51780,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-28,9270.0,9310.0,9200.0,9310.0,70200,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-29,9440.0,9440.0,9220.0,9270.0,38560,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-11-30,9220.0,9400.0,9160.0,9160.0,58160,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-01,9270.0,9610.0,9220.0,9480.0,84900,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-02,9650.0,9650.0,9350.0,9370.0,32830,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-05,9400.0,9440.0,9270.0,9310.0,22720,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-06,9270.0,9420.0,9220.0,9330.0,39480,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-07,9270.0,9330.0,9220.0,9310.0,32460,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-08,9310.0,9310.0,9220.0,9270.0,7130,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-09,9180.0,9370.0,9180.0,9270.0,68880,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-12,9400.0,9400.0,9220.0,9220.0,12050,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-13,9220.0,9400.0,9050.0,9050.0,71900,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-14,9090.0,9310.0,9090.0,9270.0,28070,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-15,9310.0,9310.0,9140.0,9220.0,4700,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-16,9220.0,9220.0,9050.0,9120.0,20990,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-19,9270.0,9270.0,9180.0,9180.0,14570,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-20,9270.0,9270.0,9050.0,9090.0,9290,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-21,9050.0,9270.0,9050.0,9270.0,35450,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-22,9050.0,9270.0,9050.0,9050.0,8560,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-23,9090.0,9180.0,9050.0,9180.0,9680,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-26,8920.0,9310.0,8920.0,9050.0,22930,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-27,9090.0,9680.0,9090.0,9680.0,218490,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-28,9870.0,10090.0,9720.0,9870.0,146300,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-29,10090.0,10090.0,9830.0,10040.0,128110,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2016-12-30,10040.0,10340.0,9910.0,10040.0,125710,19031.0,5154.0,4.42,5.6,12.84,11.25,700527,420291,443236,349944,793180
2017-01-03,10170.0,10170.0,9870.0,10000.0,105550,17420.0,4019.0,5.8,0.32,0.64,5.72,479061,207962,238160,332077,570238
2017-01-04,9700.0,10060.0,9700.0,9870.0,118380,17420.0,4019.0,5.8,0.32,0.64,5.72,479061,207962,238160,332077,570238
2017-01-05,9850.0,10560.0,9850.0,10560.0,252070,17420.0,4019.0,5.8,0.32,0.64,5.72,479061,207962,238160,332077,570238
2017-01-06,10750.0,11160.0,10560.0,10690.0,165630,17420.0,4019.0,5.8,0.32,0.64,5.72,479061,207962,238160,332077,570238
2017-01-09,10690.0,10860.0,10560.0,10620.0,67520,17420.0,4019.0,5.8,0.32,0.64,5.72,479061,207962,238160,332077,570238
2017-01-10,10860.0,11010.0,10580.0,10990.0,132750,17420.0,4019.0,5.8,0.32,0.64,5.72,479061,207962,238160,332077,570238
2017-01-11,10990.0,11060.0,10780.0,10780.0,117100,17420.0,4019.0,5.8,0.32,0.64,5.72,479061,207962,238160,332077,570238
2017-01-12,10780.0,10970.0,10780.0,10930.0,119340,17420.0,4019.0,5.8,0.32,0.64,5.72,479061,207962,238160,332077,570238
2017-01-13,10950.0,11030.0,10710.0,10710.0,54780,17420.0,4019.0,5.8,0.32,0.64,5.72,479061,207962,238160,332077,570238
